EVENTID,TYPE,AUTHOR   ,DATE      ,TIME       ,LAT     ,LON      ,DEPTH,DEPFIX,AUTHOR   _1,TYPE  ,MAG 
701445,ke  ,ISC      ,3/21/1977,9:50:46 PM,27.323,56.4859,18,TRUE,ISC      ,mb    ,4.7
701446,ke  ,ISC      ,3/21/1977,9:51:39 PM,27.7342,56.6232,18,TRUE,ISC      ,mb    ,5
701448,ke  ,ISC      ,3/21/1977,10:17:37 PM,27.1235,56.3612,10,TRUE,ISC      ,mb    ,4.8
701449,ke  ,ISC      ,3/21/1977,10:27:43 PM,27.2039,56.38,10,TRUE,NEIS     ,mb    ,4.4
701450,ke  ,ISC      ,3/21/1977,10:42:08 PM,27.5527,56.5142,29.2,,ISC      ,mb    ,5.9
701452,ke  ,ISC      ,3/21/1977,11:56:57 PM,27.3967,56.4397,18,TRUE,ISC      ,mb    ,4.8
701458,ke  ,ISC      ,3/22/1977,1:28:18 AM,27.4163,56.323,18,TRUE,ISC      ,mb    ,4.7
701459,ke  ,ISC      ,3/22/1977,1:37:06 AM,27.4311,56.281,18,TRUE,ISC      ,mb    ,4.8
701465,ke  ,ISC      ,3/22/1977,2:25:58 AM,27.5187,56.2986,18,TRUE,ISC      ,mb    ,5.1
701467,ke  ,ISC      ,3/22/1977,2:42:07 AM,27.6694,56.4877,18,TRUE,ISC      ,mb    ,5
701469,ke  ,ISC      ,3/22/1977,3:18:24 AM,27.4583,56.7028,18,TRUE,ISC      ,mb    ,4.7
701470,ke  ,ISC      ,3/22/1977,3:20:48 AM,28.1396,56.8084,24,TRUE,ISC      ,mb    ,4.6
701474,ke  ,ISC      ,3/22/1977,4:47:54 AM,27.4207,56.3772,18,TRUE,ISC      ,mb    ,4.6
701475,ke  ,ISC      ,3/22/1977,5:07:14 AM,26.4212,56.3789,10,TRUE,ISC      ,mb    ,4.5
701482,ke  ,ISC      ,3/22/1977,7:29:36 AM,27.3981,56.2289,15,TRUE,ISC      ,mb    ,4.6
701486,ke  ,ISC      ,3/22/1977,9:14:42 AM,27.6122,56.6754,33.4,,ISC      ,mb    ,5.1
701496,fe  ,ISC      ,3/22/1977,11:57:31 AM,27.6608,56.4038,18.7,,ISC      ,mb    ,5.8
701498,ke  ,ISC      ,3/22/1977,12:32:54 PM,27.5379,56.6718,18,TRUE,ISC      ,mb    ,4.9
701508,ke  ,ISC      ,3/22/1977,4:37:00 PM,27.494,56.5293,18,TRUE,ISC      ,mb    ,4.5
701517,ke  ,ISC      ,3/22/1977,9:28:10 PM,27.7634,56.6297,18,TRUE,ISC      ,mb    ,4.7
701518,ke  ,ISC      ,3/22/1977,9:31:02 PM,27.7189,56.4845,18,TRUE,ISC      ,mb    ,4.9
701524,ke  ,ISC      ,3/22/1977,11:39:34 PM,26.7595,56.7297,10,TRUE,         ,      ,
701527,ke  ,ISC      ,3/23/1977,12:17:50 AM,27.5723,56.4007,18,TRUE,ISC      ,mb    ,4.9
701535,ke  ,ISC      ,3/23/1977,2:25:01 AM,27.3285,56.6582,18,TRUE,ISC      ,mb    ,4.6
701536,ke  ,ISC      ,3/23/1977,2:31:36 AM,27.5191,56.5286,18,TRUE,ISC      ,mb    ,5
701545,ke  ,ISC      ,3/23/1977,7:46:57 AM,27.6499,56.478,18,TRUE,ISC      ,mb    ,5.1
701548,ke  ,ISC      ,3/23/1977,10:11:08 AM,28.0165,56.0507,16,TRUE,ISC      ,mb    ,4.7
701556,ke  ,ISC      ,3/23/1977,1:30:47 PM,27.5448,56.5118,35,TRUE,         ,      ,
701557,ke  ,ISC      ,3/23/1977,1:45:10 PM,27.4877,56.2608,18,TRUE,ISC      ,mb    ,4.8
701577,ke  ,ISC      ,3/23/1977,8:40:57 PM,27.5816,56.4419,18,TRUE,ISC      ,mb    ,5
701582,fe  ,ISC      ,3/23/1977,11:51:16 PM,27.6037,56.5404,18,TRUE,ISC      ,mb    ,5.8
701583,ke  ,ISC      ,3/24/1977,12:04:51 AM,27.765,56.5825,28,TRUE,ISC      ,mb    ,4.9
701584,ke  ,ISC      ,3/24/1977,12:13:51 AM,27.4701,56.4672,18,TRUE,ISC      ,mb    ,5.2
701585,ke  ,ISC      ,3/24/1977,12:19:59 AM,27.8906,56.6125,10,TRUE,ISC      ,mb    ,4.7
701592,ke  ,ISC      ,3/24/1977,4:42:26 AM,27.639,56.614,31,,ISC      ,mb    ,5.3
701612,ke  ,ISC      ,3/24/1977,1:57:52 PM,27.0617,56.5267,10,TRUE,ISC      ,mb    ,4.7
701613,ke  ,ISC      ,3/24/1977,2:10:40 PM,27.3463,56.6758,18,TRUE,ISC      ,mb    ,4.8
701645,ke  ,ISC      ,3/25/1977,5:36:41 AM,26.7212,56.5096,10,TRUE,         ,      ,
701663,ke  ,ISC      ,3/25/1977,4:10:59 PM,26.3382,56.5108,10,TRUE,         ,      ,
701675,ke  ,ISC      ,3/25/1977,10:55:21 PM,27.7467,56.6792,18,TRUE,ISC      ,mb    ,4.9
701678,ke  ,ISC      ,3/26/1977,12:32:36 AM,27.4731,56.5229,18,TRUE,ISC      ,mb    ,4.8
701695,ke  ,ISC      ,3/26/1977,8:06:09 AM,26.6639,56.7742,10,TRUE,         ,      ,
701708,ke  ,ISC      ,3/26/1977,2:27:56 PM,27.5306,56.1997,15,TRUE,ISC      ,mb    ,4.8
701740,ke  ,ISC      ,3/27/1977,7:19:51 AM,27.9606,56.2011,70,TRUE,ISC      ,mb    ,4.5
701779,ke  ,ISC      ,3/28/1977,4:09:45 AM,27.4664,56.5022,18,TRUE,ISC      ,mb    ,5
701780,ke  ,ISC      ,3/28/1977,4:54:05 AM,27.5182,56.508,18,TRUE,ISC      ,mb    ,5
701843,fe  ,ISC      ,3/29/1977,10:29:18 PM,27.5673,56.3772,26.7,,ISC      ,mb    ,5.2
701845,ke  ,ISC      ,3/29/1977,11:25:09 PM,27.354,56.564,18,TRUE,ISC      ,mb    ,4.6
701854,ke  ,ISC      ,3/30/1977,6:31:59 AM,28.7379,56.1749,10,TRUE,ISC      ,mb    ,4.6
701859,ke  ,ISC      ,3/30/1977,8:29:13 AM,27.4237,56.5012,18,TRUE,ISC      ,mb    ,4.4
701912,ke  ,ISC      ,3/31/1977,10:06:00 AM,27.6422,56.5725,18,TRUE,ISC      ,mb    ,4.8
701918,ke  ,ISC      ,3/31/1977,1:36:26 PM,27.5949,56.5392,18,TRUE,ISC      ,mb    ,4.9
701931,ke  ,ISC      ,3/31/1977,7:11:20 PM,27.5501,56.3172,18,TRUE,ISC      ,mb    ,4.8
699220,ke  ,ISC      ,4/1/1977,6:59:06 AM,27.2693,56.2874,18,TRUE,ISC      ,mb    ,4.6
699235,de  ,ISC      ,4/1/1977,1:36:25 PM,27.5765,56.335,13,,ISC      ,mb    ,6
699238,fe  ,ISC      ,4/1/1977,4:00:24 PM,27.4889,56.2473,15,TRUE,ISC      ,mb    ,4.9
699253,ke  ,ISC      ,4/1/1977,8:43:27 PM,27.8735,56.5695,18,TRUE,NEIS     ,mb    ,5.1
699270,ke  ,ISC      ,4/2/1977,6:53:34 AM,27.6623,56.0695,15,TRUE,ISC      ,mb    ,4.9
699501,ke  ,ISC      ,4/7/1977,3:34:42 AM,28.349,57.1316,31,TRUE,ISC      ,mb    ,4.9
699567,ke  ,ISC      ,4/8/1977,4:49:44 PM,27.4716,56.1818,18,TRUE,ISC      ,mb    ,4.6
699635,ke  ,ISC      ,4/10/1977,5:02:23 AM,27.3339,56.2556,18,TRUE,ISC      ,mb    ,4.6
699663,ke  ,ISC      ,4/11/1977,3:10:06 AM,27.4525,56.2463,15,TRUE,ISC      ,mb    ,4.8
699774,ke  ,ISC      ,4/13/1977,4:39:03 AM,27.3623,56.2617,15,TRUE,         ,      ,
699915,ke  ,ISC      ,4/17/1977,3:47:25 AM,27.1054,56.6155,10,TRUE,ISC      ,mb    ,4.5
699929,ke  ,ISC      ,4/17/1977,1:04:44 PM,27.1433,56.4204,10,TRUE,ISC      ,mb    ,4.6
699933,ke  ,ISC      ,4/17/1977,3:18:22 PM,27.3423,56.4349,18,TRUE,         ,      ,
699939,ke  ,ISC      ,4/17/1977,5:15:07 PM,27.0456,56.6172,10,TRUE,ISC      ,mb    ,4.7
700018,ke  ,ISC      ,4/20/1977,4:22:25 AM,26.9307,55.404,17.9,,ISC      ,mb    ,5.1
700525,fe  ,ISC      ,4/30/1977,2:35:37 PM,27.6044,56.6421,18,TRUE,ISC      ,mb    ,5.2
700527,ke  ,ISC      ,4/30/1977,4:13:59 PM,28.0235,56.2864,28,TRUE,ISC      ,mb    ,4.3
698742,ke  ,ISC      ,5/19/1977,10:58:33 PM,27.1559,55.3495,28.9,,ISC      ,mb    ,5.2
698743,ke  ,ISC      ,5/19/1977,11:04:54 PM,27.1273,55.4076,27.7,,ISC      ,mb    ,5.3
698761,ke  ,ISC      ,5/20/1977,12:25:18 PM,27.2285,55.1963,12,TRUE,ISC      ,mb    ,4.6
698772,ke  ,ISC      ,5/20/1977,5:37:42 PM,27.7072,56.5809,18,TRUE,ISC      ,mb    ,4.9
698918,ke  ,ISC      ,5/24/1977,12:43:28 PM,27.0508,55.4644,23.7,,ISC      ,mb    ,4.8
698919,ke  ,ISC      ,5/24/1977,12:59:09 PM,27.1672,55.5009,12,TRUE,ISC      ,mb    ,4.8
699019,ke  ,ISC      ,5/26/1977,10:39:28 PM,27.6035,56.6117,16.6,,ISC      ,mb    ,4.7
697344,ke  ,ISC      ,6/16/1977,10:05:46 PM,27.4133,56.222,15,TRUE,         ,      ,
697706,ke  ,ISC      ,6/25/1977,5:43:30 PM,27.5742,56.2124,15,TRUE,ISC      ,mb    ,4.6
697728,ke  ,ISC      ,6/26/1977,2:25:27 AM,27.4016,56.221,15,TRUE,ISC      ,mb    ,4.8
697819,ke  ,ISC      ,6/28/1977,3:44:53 AM,27.5053,56.2586,15,TRUE,ISC      ,mb    ,5
695700,ke  ,ISC      ,7/8/1977,10:14:34 PM,27.4558,56.2435,15,TRUE,ISC      ,mb    ,4.4
696422,ke  ,ISC      ,7/26/1977,1:18:00 AM,27.4739,56.491,24.8,,ISC      ,mb    ,4.8
694436,ke  ,ISC      ,8/12/1977,12:12:09 AM,26.8629,54.9545,17,TRUE,ISC      ,mb    ,4.2
694552,ke  ,ISC      ,8/15/1977,1:16:49 AM,27.5432,57.5014,25,TRUE,ISC      ,mb    ,4.2
695217,ke  ,ISC      ,8/28/1977,11:50:31 PM,27.9541,54.919,26,TRUE,ISC      ,mb    ,4.8
692827,ke  ,ISC      ,9/4/1977,10:14:25 PM,25.8302,56.6264,35,TRUE,         ,      ,
693191,ke  ,ISC      ,9/13/1977,12:16:05 AM,27.6734,56.5234,18,TRUE,ISC      ,mb    ,4.7
693311,ke  ,ISC      ,9/15/1977,4:04:47 PM,27.2911,56.55,18,TRUE,ISC      ,mb    ,4.4
693535,ke  ,ISC      ,9/20/1977,10:47:23 PM,27.5061,56.4592,18,TRUE,         ,      ,
692014,ke  ,ISC      ,10/19/1977,6:35:14 AM,27.7656,54.9678,40.7,,ISC      ,mb    ,5.6
689884,ke  ,ISC      ,11/4/1977,8:51:51 AM,28.0172,54.8599,26,TRUE,         ,      ,
690991,ke  ,ISC      ,11/26/1977,9:19:49 PM,27.6706,55.7913,10,TRUE,         ,      ,
688533,ke  ,ISC      ,12/1/1977,9:11:18 PM,27.6899,56.5095,18,TRUE,ISC      ,mb    ,5.1
688536,ke  ,ISC      ,12/1/1977,10:22:06 PM,27.5114,56.4505,35,TRUE,         ,      ,
688538,ke  ,ISC      ,12/1/1977,11:28:19 PM,27.8725,56.7137,28,TRUE,ISC      ,mb    ,4.8
688546,ke  ,ISC      ,12/2/1977,3:50:43 AM,27.7738,56.4627,10,TRUE,ISC      ,mb    ,4.4
688933,de  ,ISC      ,12/10/1977,5:46:23 AM,27.7189,56.6829,31.4,,ISC      ,mb    ,5.2
688979,ke  ,ISC      ,12/11/1977,8:11:23 AM,27.5125,56.6985,18,TRUE,ISC      ,mb    ,4.7
689586,ke  ,ISC      ,12/27/1977,9:28:06 PM,27.5216,56.0589,15,TRUE,         ,      ,
686359,ke  ,ISC      ,2/11/1978,9:40:12 PM,28.1275,55.4398,22,TRUE,ISC      ,mb    ,5.2
686462,ke  ,ISC      ,2/13/1978,6:41:49 PM,27.2964,56.5009,18,TRUE,ISC      ,mb    ,4.3
686864,ke  ,ISC      ,2/22/1978,8:18:00 PM,28.1375,56.8969,20.9,,ISC      ,mb    ,5.2
686918,ke  ,ISC      ,2/23/1978,11:24:50 PM,28.0447,56.8126,22.1,,ISC      ,mb    ,5.2
684461,ke  ,ISC      ,3/1/1978,9:53:48 AM,27.5464,56.5528,18,TRUE,ISC      ,mb    ,4.6
684543,ke  ,ISC      ,3/3/1978,12:58:39 PM,27.409,56.2566,18,TRUE,         ,      ,
685173,ke  ,ISC      ,3/19/1978,8:49:19 PM,27.7119,56.0505,16,TRUE,         ,      ,
683630,ke  ,ISC      ,4/11/1978,10:49:24 PM,27.4062,56.1794,15,TRUE,ISC      ,mb    ,4.7
681814,ke  ,ISC      ,5/4/1978,4:18:39 PM,27.9704,54.8016,17,TRUE,ISC      ,mb    ,4.6
682113,ke  ,ISC      ,5/11/1978,9:55:43 AM,28.0783,54.1243,26,TRUE,ISC      ,mb    ,4.4
682817,ke  ,ISC      ,5/26/1978,12:22:20 PM,27.486,56.4646,18,TRUE,ISC      ,mb    ,4.6
681062,ke  ,ISC      ,6/18/1978,7:26:28 PM,27.5718,56.6032,18,TRUE,ISC      ,mb    ,4.7
681329,ke  ,ISC      ,6/23/1978,6:54:30 AM,26.6171,56.0086,10,TRUE,ISC      ,mb    ,4
679664,ke  ,ISC      ,7/21/1978,6:40:49 PM,28.0982,57.7903,30,TRUE,ISC      ,mb    ,4.3
680123,ke  ,ISC      ,7/29/1978,8:08:40 AM,27.6428,56.1551,15,TRUE,ISC      ,mb    ,4.4
677522,ke  ,ISC      ,8/2/1978,6:54:29 AM,27.2951,55.9073,15,TRUE,ISC      ,mb    ,4.5
678626,ke  ,ISC      ,8/27/1978,8:18:08 PM,27.3621,55.9061,14,TRUE,ISC      ,mb    ,4.3
676397,ke  ,ISC      ,9/6/1978,1:00:53 PM,28.1681,57.1593,24,TRUE,ISC      ,mb    ,4.7
676540,ke  ,ISC      ,9/9/1978,10:38:00 PM,26.7155,56.6235,10,TRUE,ISC      ,mb    ,4.5
676541,ke  ,ISC      ,9/9/1978,10:44:40 PM,26.5619,56.8703,10,TRUE,         ,      ,
676676,ke  ,ISC      ,9/13/1978,2:58:48 AM,28.0931,54.0722,10,TRUE,         ,      ,
675286,ke  ,ISC      ,10/12/1978,6:54:35 AM,27.821,54.978,26,TRUE,ISC      ,mb    ,4.7
670660,ke  ,ISC      ,1/5/1979,8:00:19 PM,27.8867,55.6155,29.6,,ISC      ,mb    ,4.5
671055,ke  ,ISC      ,1/15/1979,12:27:02 PM,27.6112,56.6399,18,TRUE,ISC      ,mb    ,4.7
669134,ke  ,ISC      ,2/1/1979,12:23:23 AM,27.3792,57.958,10,TRUE,         ,      ,
669635,ke  ,ISC      ,2/11/1979,10:25:21 PM,27.8243,54.8072,40.6,,ISC      ,mb    ,4.9
667622,ke  ,ISC      ,3/4/1979,5:43:44 AM,28.3307,56.2079,31.2,,ISC      ,mb    ,5
667958,ke  ,ISC      ,3/11/1979,2:09:03 AM,27.2179,57.7379,25,TRUE,ISC      ,mb    ,4.5
667163,ke  ,ISC      ,4/25/1979,7:32:14 AM,27.6558,56.6879,13.9,,ISC      ,mb    ,4.7
665821,ke  ,ISC      ,5/28/1979,3:12:41 PM,26.855,55.7339,12,TRUE,ISC      ,mb    ,4.8
662702,ke  ,ISC      ,6/1/1979,11:38:40 PM,27.5383,54.951,20,TRUE,ISC      ,mb    ,4.6
663397,ke  ,ISC      ,6/14/1979,8:53:56 PM,26.5059,54.8634,17,TRUE,ISC      ,mb    ,4.4
661519,ke  ,ISC      ,7/8/1979,7:01:36 PM,27.8606,54.9214,20,TRUE,ISC      ,mb    ,4.3
661788,ke  ,ISC      ,7/15/1979,1:56:28 AM,28.1204,55.8837,10,TRUE,         ,      ,
662116,ke  ,ISC      ,7/21/1979,3:08:35 PM,28.0459,57.2876,30,TRUE,ISC      ,mb    ,4.5
662250,ke  ,ISC      ,7/23/1979,9:41:27 PM,27.5492,54.2538,25,TRUE,         ,      ,
660369,ke  ,ISC      ,8/14/1979,11:24:20 PM,28.1246,56.9967,24,TRUE,ISC      ,mb    ,4.8
660972,ke  ,ISC      ,8/27/1979,3:24:07 PM,27.8426,56.4948,34.4,,ISC      ,mb    ,4.6
659590,ke  ,ISC      ,9/29/1979,6:05:55 PM,26.6303,55.3252,10,TRUE,ISC      ,mb    ,4.4
659638,ke  ,ISC      ,9/30/1979,8:42:38 PM,27.8197,54.6578,29.2,,ISC      ,mb    ,4.8
656118,ke  ,ISC      ,11/25/1979,1:07:06 AM,26.2101,54.4073,10,TRUE,ISC      ,mb    ,4.7
652595,ke  ,ISC      ,1/11/1980,4:52:54 PM,26.3483,54.2903,10,TRUE,ISC      ,mb    ,4.5
650586,ke  ,ISC      ,2/1/1980,11:58:30 AM,27.6049,55.1706,20,TRUE,         ,      ,
651114,ke  ,ISC      ,2/13/1980,5:32:25 PM,28.2847,57.2736,30,TRUE,ISC      ,mb    ,4.8
651914,ke  ,ISC      ,2/28/1980,2:39:43 AM,27.8288,56.4959,18,TRUE,ISC      ,mb    ,4.1
646073,ke  ,ISC      ,5/22/1980,2:44:55 PM,25.3835,57.8643,10,TRUE,ISC      ,mb    ,4.4
646653,ke  ,ISC      ,5/28/1980,10:59:26 AM,28.4618,57.5877,43,TRUE,ISC      ,mb    ,4.8
642928,ke  ,ISC      ,6/4/1980,12:32:45 AM,27.3671,55.1579,17,TRUE,ISC      ,mb    ,4.3
643411,ke  ,ISC      ,6/11/1980,11:41:47 PM,28.0613,57.8205,30,TRUE,ISC      ,mb    ,4.5
643414,ke  ,ISC      ,6/12/1980,12:26:29 AM,26.3346,57.6078,35,TRUE,         ,      ,
642180,ke  ,ISC      ,7/20/1980,10:03:26 AM,27.3559,56.3533,15,TRUE,ISC      ,mb    ,4.7
640415,ke  ,ISC      ,8/21/1980,9:58:54 PM,26.0235,57.1908,10,TRUE,         ,      ,
640449,ke  ,ISC      ,8/22/1980,12:58:35 PM,27.1953,54.9359,10.2,,ISC      ,mb    ,4.9
638541,ke  ,ISC      ,9/10/1980,2:38:16 PM,27.9435,57.9513,57.1,,ISC      ,mb    ,4.6
638670,ke  ,ISC      ,9/13/1980,1:23:13 PM,26.7211,57.0294,10,TRUE,         ,      ,
636426,ke  ,ISC      ,10/1/1980,12:05:19 PM,27.9307,56.7363,10,TRUE,         ,      ,
637902,ke  ,ISC      ,10/28/1980,8:09:37 AM,27.9498,56.7805,28,TRUE,ISC      ,mb    ,4.5
635529,ke  ,ISC      ,11/15/1980,1:53:02 AM,27.5607,56.0086,15,TRUE,NEIS     ,mb    ,4
635656,ke  ,ISC      ,11/17/1980,6:26:31 PM,27.3797,56.1161,16.2,,ISC      ,mb    ,5.1
636288,fe  ,ISC      ,11/28/1980,9:15:30 PM,27.6264,56.5691,15.1,,ISC      ,mb    ,5.6
636341,ke  ,ISC      ,11/29/1980,3:36:04 PM,25.7781,57.3132,10,TRUE,         ,      ,
632177,ke  ,ISC      ,1/2/1981,4:01:24 AM,28.6548,56.2552,10,TRUE,         ,      ,
632346,ke  ,ISC      ,1/6/1981,7:23:42 AM,28.1812,56.5587,32.1,,ISC      ,mb    ,5.1
632975,ke  ,ISC      ,1/21/1981,8:12:35 AM,27.1807,56.0019,15,TRUE,ISC      ,mb    ,4.4
633162,ke  ,ISC      ,1/25/1981,11:20:16 PM,26.76,54.0085,24,TRUE,         ,      ,
633362,ke  ,ISC      ,1/30/1981,11:27:35 PM,27.5204,56.6449,18,TRUE,ISC      ,mb    ,4.4
633382,ke  ,ISC      ,1/31/1981,6:58:45 AM,27.318,56.1105,15,TRUE,ISC      ,mb    ,4.4
631456,ke  ,ISC      ,2/18/1981,2:32:59 PM,27.9431,55.7233,15,TRUE,         ,      ,
629582,ke  ,ISC      ,3/9/1981,5:26:54 AM,27.7874,55.287,26,TRUE,ISC      ,mb    ,4.5
628285,ke  ,ISC      ,4/16/1981,10:27:18 AM,27.7385,56.3971,24.6,,ISC      ,mb    ,5.4
626283,ke  ,ISC      ,5/7/1981,12:42:31 AM,26.7238,56.2142,10,TRUE,ISC      ,mb    ,4.6
626844,ke  ,ISC      ,5/18/1981,7:36:12 PM,27.1807,55.504,12,TRUE,ISC      ,mb    ,5
627055,ke  ,ISC      ,5/23/1981,2:28:44 PM,26.1958,55.8193,10,TRUE,ISC      ,mb    ,4.4
625951,ke  ,ISC      ,6/30/1981,3:18:01 AM,27.0315,55.3314,12,TRUE,ISC      ,mb    ,5
622994,fe  ,ISC      ,7/3/1981,3:52:00 AM,27.124,55.8923,12.4,,ISC      ,mb    ,5.3
624414,ke  ,ISC      ,7/28/1981,5:47:01 PM,28.6162,56.4396,35,TRUE,ISC      ,mb    ,4.6
624416,ke  ,ISC      ,7/28/1981,6:04:27 PM,29.9264,57.7695,15,TRUE,ISC      ,mb    ,4.8
624435,ke  ,ISC      ,7/28/1981,9:54:23 PM,29.9582,57.7562,20,TRUE,ISC      ,mb    ,4.9
610768,ke  ,ISC      ,9/1/1981,12:24:46 PM,27.5266,55.2201,12,TRUE,ISC      ,mb    ,4.6
610912,fe  ,ISC      ,9/3/1981,5:05:07 PM,27.5419,55.3738,17.7,,ISC      ,mb    ,5
611171,ke  ,ISC      ,9/8/1981,5:03:15 PM,28.4848,57.0295,31.4,,ISC      ,mb    ,4.7
611333,ke  ,ISC      ,9/12/1981,2:29:17 AM,27.7813,57.0117,28.8,,ISC      ,mb    ,5
611405,ke  ,ISC      ,9/13/1981,1:43:32 AM,27.4834,53.9797,57.7,,ISC      ,mb    ,4.7
612171,ke  ,ISC      ,9/27/1981,9:34:47 AM,28.0926,56.374,28,TRUE,ISC      ,mb    ,4.3
609029,ke  ,ISC      ,11/22/1981,5:22:54 PM,27.9123,55.3587,20,TRUE,ISC      ,mb    ,4.7
604948,ke  ,ISC      ,1/3/1982,7:25:15 AM,27.4525,56.6203,18,TRUE,ISC      ,mb    ,4.4
605237,ke  ,ISC      ,1/9/1982,5:09:46 AM,27.6405,56.3262,18,TRUE,ISC      ,mb    ,4.5
604803,ke  ,ISC      ,2/28/1982,1:42:05 PM,28.569,57.2372,31,TRUE,ISC      ,mb    ,4.5
601978,ke  ,ISC      ,3/8/1982,11:32:05 PM,28.1712,54.9038,26,TRUE,ISC      ,mb    ,4.3
602806,ke  ,ISC      ,3/23/1982,9:58:40 AM,27.5505,57.3039,35,TRUE,ISC      ,mb    ,4.7
597207,ke  ,ISC      ,6/14/1982,3:33:48 PM,30.0544,57.787,15,TRUE,ISC      ,mb    ,4.8
595191,ke  ,ISC      ,7/11/1982,1:19:50 PM,27.8423,56.345,28,TRUE,ISC      ,mb    ,5.4
595223,ke  ,ISC      ,7/12/1982,3:28:44 AM,28.8513,55.4539,10,TRUE,ISC      ,mb    ,4.6
596358,ke  ,ISC      ,7/31/1982,4:05:25 PM,28.4672,56.8504,35,TRUE,ISC      ,mb    ,4.7
594185,ke  ,ISC      ,8/22/1982,11:54:30 AM,27.113,55.5386,15,TRUE,ISC      ,mb    ,4.4
591621,ke  ,ISC      ,9/6/1982,3:50:40 PM,27.1185,56.088,14,TRUE,ISC      ,mb    ,4.3
592270,ke  ,ISC      ,9/19/1982,5:07:32 PM,27.6654,54.7512,26,TRUE,         ,      ,
590485,ke  ,ISC      ,10/15/1982,2:53:53 AM,28.1973,57.3652,43.5,,ISC      ,mb    ,4.9
588775,ke  ,ISC      ,11/10/1982,11:28:27 AM,26.6889,55.0293,17,TRUE,ISC      ,mb    ,4.7
586708,fe  ,ISC      ,12/12/1982,2:56:26 AM,27.3705,56.1649,15,TRUE,ISC      ,mb    ,4.6
585041,ke  ,ISC      ,1/17/1983,8:57:11 PM,27.7879,56.8461,18,TRUE,ISC      ,mb    ,5.1
586169,ke  ,ISC      ,1/31/1983,6:56:51 PM,28.8599,57.3362,102.3,,ISC      ,mb    ,5.2
582401,ke  ,ISC      ,2/7/1983,3:06:28 PM,26.9365,57.6405,23.3,,ISC      ,mb    ,5.6
583229,ke  ,ISC      ,2/20/1983,10:09:45 AM,27.116,55.6428,10,TRUE,ISC      ,mb    ,4.6
581862,ke  ,ISC      ,3/30/1983,4:30:37 PM,28.0842,56.3246,28,TRUE,ISC      ,mb    ,4.1
576342,ke  ,ISC      ,5/15/1983,11:16:14 AM,28.2913,56.4046,44,TRUE,ISC      ,mb    ,4.7
576681,ke  ,ISC      ,5/20/1983,8:37:55 PM,27.6689,56.5352,10,TRUE,ISC      ,mb    ,4.4
576746,ke  ,ISC      ,5/21/1983,4:09:31 PM,28.0367,57.0055,24,TRUE,         ,      ,
577589,ke  ,ISC      ,5/30/1983,11:19:11 PM,28.5002,54.6585,10,TRUE,         ,      ,
572001,fe  ,ISC      ,7/12/1983,11:34:19 AM,27.6202,56.5371,22.4,,ISC      ,mb    ,5.8
572002,ke  ,ISC      ,7/12/1983,11:41:26 AM,27.5832,56.6181,18,TRUE,ISC      ,mb    ,5.1
572003,ke  ,ISC      ,7/12/1983,11:54:00 AM,27.5951,56.4542,18,TRUE,ISC      ,mb    ,4.8
572022,ke  ,ISC      ,7/12/1983,6:02:02 PM,27.7798,56.358,28,TRUE,ISC      ,mb    ,4.5
572040,ke  ,ISC      ,7/13/1983,3:57:20 AM,28.861,56.928,10,TRUE,ISC      ,mb    ,4.5
572152,ke  ,ISC      ,7/15/1983,1:57:33 AM,28.0952,57.0371,42.9,,ISC      ,mb    ,5
572153,ke  ,ISC      ,7/15/1983,2:01:22 AM,28.3168,57.1959,13.4,,ISC      ,mb    ,5
572210,ke  ,ISC      ,7/16/1983,1:35:20 AM,27.2385,55.8909,10,TRUE,ISC      ,mb    ,4.6
572252,ke  ,ISC      ,7/16/1983,5:25:52 PM,27.6632,56.4621,28,TRUE,ISC      ,mb    ,4.7
569960,ke  ,ISC      ,8/9/1983,10:15:16 PM,27.8726,56.7924,24,TRUE,ISC      ,mb    ,4.5
569224,ke  ,ISC      ,9/29/1983,6:04:04 PM,27.6161,57.7889,10,TRUE,ISC      ,mb    ,4.2
566265,ke  ,ISC      ,10/8/1983,3:45:35 PM,28.1135,54.4457,17,TRUE,         ,      ,
566582,ke  ,ISC      ,10/14/1983,11:18:07 PM,26.8767,56.5487,10,TRUE,         ,      ,
567393,ke  ,ISC      ,10/29/1983,2:37:04 AM,28.4481,57.1099,31,TRUE,ISC      ,mb    ,4.9
562201,ke  ,ISC      ,12/2/1983,10:45:09 AM,27.7588,56.6393,28,TRUE,ISC      ,mb    ,4.8
560075,ke  ,ISC      ,2/29/1984,10:01:09 AM,26.8609,55.6208,35.4,,ISC      ,mb    ,5
557399,ke  ,ISC      ,3/20/1984,12:25:56 PM,26.6635,54.2179,18,TRUE,ISC      ,mb    ,4.8
557520,ke  ,ISC      ,3/21/1984,5:51:44 PM,26.8329,54.368,18,TRUE,ISC      ,mb    ,4.8
557521,ke  ,ISC      ,3/21/1984,6:11:52 PM,26.8647,54.3291,44.7,,ISC      ,mb    ,4.9
557524,ke  ,ISC      ,3/21/1984,6:26:14 PM,26.7014,54.1766,19,TRUE,ISC      ,mb    ,4.7
557526,ke  ,ISC      ,3/21/1984,6:40:53 PM,26.3032,54.3873,10,TRUE,ISC      ,mb    ,4.5
557551,ke  ,ISC      ,3/22/1984,12:22:05 AM,26.6695,54.2477,18,TRUE,ISC      ,mb    ,4.9
